Set,Time,antennaSTR,clientRSSI,bssidRSSI,bssidArray,clientArray
1142,6353.422789096832,4,-34
1142,6356.415292024612,7,-34
1142,6358.2156529426575,20,-34
1143,6360.402779102325,4,-34
1143,6363.394767999649,7,-34
1143,6364.374844074249,20,-35
1144,6366.168349027634,4,-33
1144,6367.558836936951,7,-35
1144,6369.346826076508,20,-34
1145,6370.318774938583,4,-34
1145,6372.517841100693,7,-34
1145,6374.3169050216675,20,-34
1146,6376.525928020477,4,-34
1146,6377.502820014954,7,-34
1146,6379.287421941757,20,-34
1147,6380.289808988571,4,-34
1147,6382.506577014923,7,-34
1147,6383.494776964188,20,-35
1148,6385.296324014664,4,-34
1148,6388.286826133728,7,-34
1148,6390.478861093521,20,-34
1149,6392.298864126205,4,-34
1149,6393.251019954681,7,-35
1149,6395.434798002243,20,-34
1150,6396.438748121262,4,-34
1150,6398.218821048737,7,-34
1150,6399.2122049331665,20,-34
1151,6401.415072917938,4,-34
1151,6402.410821914673,7,-34
1151,6403.394765138626,20,-1
1152,6408.414974927902,4,-34
1152,6409.394837141037,7,-34
1152,6411.185487031937,20,-34
1153,6412.578809976578,4,-34
1153,6414.370903015137,7,-35
1153,6417.374853134155,20,-35
1154,6418.3469660282135,4,-35
1154,6421.330822944641,7,-34
1154,6422.322859048843,20,-34
1155,6424.522932052612,4,-34
1155,6425.514836072922,7,-34
1155,6427.3106780052185,20,-33
1156,6428.318799972534,4,-34
1156,6430.502808094025,7,-33
1156,6431.486788988113,20,-33
1157,6433.29483795166,4,-33
1157,6434.273390054703,7,-34
1157,6435.282822132111,20,-34
1158,6438.292436122894,4,-34
1158,6440.494808912277,7,-34
1158,6442.294773101807,20,-34
1159,6444.5054540634155,4,-34
1159,6446.290820121765,7,-34
1159,6448.482774019241,20,-34
1160,6450.28036403656,4,-34
1160,6451.267842054367,7,-34
1160,6454.262834072113,20,-33
1161,6456.470803022385,4,-34
1161,6457.454822063446,7,-34
1161,6459.250824928284,20,-34
1162,6460.235821008682,4,-33
1162,6462.430927038193,7,-34
1162,6464.2228310108185,20,-33
1163,6466.434849977493,4,-34
1163,6467.409050941467,7,-55
1163,6472.398774147034,20,-34
1164,6473.4083340168,4,-34
1164,6475.60679602623,7,-34
1164,6476.586760044098,20,-34
1165,6479.188817977905,4,-34
1165,6480.181469917297,7,-33
1165,6482.374750137329,20,-33
1166,6483.394819974899,4,-35
1166,6485.19078707695,7,-33
1166,6486.574769973755,20,-34
1167,6488.38681101799,4,-34
1167,6489.373559951782,7,-34
1167,6491.563691139221,20,-34
1168,6492.569453001022,4,-34
1168,6494.354798078537,7,-34
1168,6496.550833940506,20,-34
1169,6499.539281129837,4,-34
1169,6501.330860137939,7,-33
1169,6504.31810593605,20,-33
1170,6505.317487955093,4,-34
1170,6508.334828138351,7,-34
1170,6509.309303998947,20,-34
1171,6511.518825054169,4,-34
1171,6512.4947719573975,7,-36
1171,6514.295830965042,20,-35
1172,6515.288773059845,4,-35
1172,6517.4987869262695,7,-35
1172,6520.490808963776,20,-35
1173,6521.492968082428,4,-35
1173,6523.2788989543915,7,-34
1173,6524.266811132431,20,-35
1174,6525.2309329509735,4,-35
1174,6527.422776937485,7,-36
1174,6528.4107711315155,20,-36
1175,6529.430699110031,4,-1
1175,6533.229295969009,7,-55
1175,6534.20556306839,20,-35
1176,6537.234986066818,4,-35
1176,6539.432184934616,7,-35
1176,6540.422801971436,20,-36
1177,6541.43097114563,4,-36
1177,6544.434859037399,7,-35
1177,6546.214849948883,20,-35
1178,6547.224712133408,4,-35
1178,6550.618111133575,7,-36
1178,6553.218830108643,20,-35
1179,6554.226834058762,4,-36
1179,6557.608755111694,7,-35
1179,6559.402324914932,20,-35
1180,6560.414675951004,4,-35
1180,6563.426979064941,7,-35
1180,6566.414813041687,20,-35
1181,6568.212489128113,4,-35
1181,6569.210709095001,7,-36
1181,6570.196674108505,20,-36
1182,6572.406778097153,4,-35
1182,6573.409546136856,7,-35
1182,6575.19078707695,20,-36
1183,6578.203160047531,4,-35
1183,6579.560832023621,7,-35
1183,6581.3548130989075,20,-36
1184,6582.338829040527,4,-35
1184,6584.535998106003,7,-35
1184,6586.3129069805145,20,-35
1185,6588.522858142853,4,-35
1185,6591.503086090088,7,-35
1185,6592.486191034317,20,-36
1186,6597.486832141876,4,-35
1186,6598.4708371162415,7,-36
1186,6599.446766138077,20,-36
1187,6602.456443071365,4,-34
1187,6604.209505081177,7,-34
1187,6605.598771095276,20,-34
1188,6607.40283703804,4,-34
1188,6608.394771099091,7,-35
1188,6610.591018915176,20,-33
1189,6611.202836990356,4,-34
1189,6613.374836921692,7,-34
1189,6615.553338050842,20,-33
1190,6617.354814052582,4,-33
1190,6618.3387949466705,7,-34
1190,6620.532021045685,20,-34
1191,6623.161585092545,4,-34
1191,6624.550840139389,7,-34
1191,6626.330773115158,20,-34
1192,6627.346771001816,4,-34
1192,6629.530790090561,7,-34
1192,6631.334897994995,20,-34
1193,6633.527007102966,4,-34
1193,6636.521127939224,7,-34
1193,6640.314872980118,20,-34
1194,6644.512579917908,4,-34
1194,6647.51589012146,7,-34
1194,6650.514785051346,20,-34
1195,6652.310809135437,4,-34
1195,6655.3112189769745,7,0
1195,6660.306769132614,20,-34
1196,6663.306787014008,4,-34
1196,6665.486809968948,7,-34
1196,6666.481667041779,20,-34
1197,6668.2548360824585,4,-34
1197,6669.235109090805,7,-34
1197,6672.222773075104,20,-35
1198,6674.407274961472,4,-34
1198,6675.397537946701,7,-34
1198,6678.406800985336,20,-34
1199,6679.406816959381,4,-35
1199,6682.402805089951,7,-34
1199,6687.402766942978,20,-33
1200,6688.398766040802,4,-34
1200,6689.391646146774,7,-33
1200,6691.198862075806,20,-34
1201,6692.210586071014,4,-34
1201,6694.402224063873,7,-33
1201,6697.410849094391,20,-34
1202,6698.410835027695,4,-34
1202,6700.210245132446,7,-34
1202,6701.215631008148,20,-34
1203,6703.407975912094,4,-34
1203,6704.409198045731,7,-33
1203,6705.4014711380005,20,-33
1204,6707.20444393158,4,-35
1204,6708.198960065842,7,-34
1204,6710.396494150162,20,-34
1205,6711.410795927048,4,-33
1205,6713.190765142441,7,-35
1205,6714.545107126236,20,-34
1206,6716.3347709178925,4,-34
1206,6717.3201060295105,7,-35
1206,6718.337429046631,20,0
1207,6723.338685035706,4,-34
1207,6724.318826913834,7,-34
1207,6726.50129199028,20,-34
1208,6729.5107679367065,4,-34
1208,6730.466833114624,7,-34
1208,6733.460665941238,20,-34
1209,6736.462697982788,4,-33
1209,6739.45016503334,7,-34
1209,6740.43276309967,20,-34
1210,6742.214760065079,4,-34
1210,6745.6224410533905,7,-34
1210,6748.176537036896,20,-34
1211,6749.570852994919,4,-34
1211,6750.518846035004,7,-34
1211,6753.526938915253,20,-34
1212,6755.334767103195,4,-34
1212,6758.377358913422,7,-34
1212,6759.371190071106,20,-34
1213,6761.558772087097,4,-33
1213,6762.556967973709,7,-34
1213,6763.547023057938,20,-34
1214,6765.346727132797,4,-34
1214,6766.335824012756,7,-34
1214,6768.530836105347,20,-35
1215,6769.538015127182,4,-34
1215,6772.54310798645,7,-34
1215,6774.313157081604,20,-34
1216,6775.294846057892,4,-35
1216,6778.286854028702,7,-34
1216,6779.270759105682,20,-34
1217,6781.462796926498,4,-42
1217,6787.250839948654,7,-35
1217,6788.246954917908,20,-35
1218,6791.267741918564,4,-35
1218,6793.438853025436,7,-36
1218,6794.438848972321,20,-36
1219,6795.430824995041,4,-35
1219,6797.21565413475,7,-35
1219,6798.2148270606995,20,-35
1220,6800.402882099152,4,-36
1220,6801.390772104263,7,-36
1220,6803.170877933502,20,-36
1221,6804.570780992508,4,-35
1221,6806.366512060165,7,-35
1221,6808.570756912231,20,-35
1222,6810.362793922424,4,-36
1222,6811.354823112488,7,-35
1222,6813.550751924515,20,-36
1223,6816.550714969635,4,-35
1223,6819.546464920044,7,-35
1223,6820.54682302475,20,-35
1224,6822.358812093735,4,-35
1224,6824.526762962341,7,-35
1224,6826.290782928467,20,-35
1225,6827.28280711174,4,-35
1225,6829.475352048874,7,-35
1225,6830.470821142197,20,-35
1226,6832.278803110123,4,-36
1226,6833.260040044785,7,-35
1226,6835.45480298996,20,-35
1227,6837.254835128784,4,-36
1227,6839.4531490802765,7,-35
1227,6840.44682598114,20,-35
1228,6843.446094989777,4,-35
1228,6844.394827127457,7,-41
1228,6848.595072031021,20,-41
1229,6849.182842969894,4,-35
1229,6851.366833925247,7,-35
1229,6854.355432987213,20,-35
1230,6855.342823028564,4,-35
1230,6856.33483505249,7,-35
1230,6859.28284406662,20,-35
1231,6861.4788019657135,4,-35
1231,6862.480163097382,7,-35
1231,6864.268791913986,20,-35
1232,6865.2497770786285,4,-35
1232,6867.466835975647,7,-36
1232,6869.242762088776,20,-35
1233,6871.450832128525,4,-35
1233,6872.450757980347,7,-35
1233,6875.440983057022,20,-36
1234,6877.230775117874,4,-35
1234,6878.617308139801,7,-35
1234,6880.417217969894,20,-35
1235,6883.4212510585785,4,-35
1235,6884.4268980026245,7,-35
1235,6885.422816038132,20,-35
1236,6888.410764932632,4,-36
1236,6890.606883049011,7,-35
1236,6891.222832918167,20,-35
1237,6893.439912080765,4,-36
1237,6894.430838108063,7,-35
1237,6896.210811138153,20,-35
1238,6897.206923961639,4,-36
1238,6899.398688077927,7,-35
1238,6901.190840005875,20,-35
1239,6903.382853984833,4,-35
1239,6904.369198083878,7,-36
1239,6906.182148933411,20,-36
1240,6907.1845960617065,4,-41
1240,6908.162780046463,7,-1
1240,6912.350773096085,20,-35
1241,6916.163408041,4,-35
1241,6917.147289991379,7,-36
1241,6919.338767051697,20,-35
1242,6920.342455148697,4,-36
1242,6923.322762966156,7,-35
1242,6925.518784999847,20,-36
1243,6926.50684094429,4,-35
1243,6928.29882311821,7,-35
1243,6929.282875061035,20,-35
1244,6930.306987047195,4,-36
1244,6932.498811006546,7,-35
1244,6933.4868080616,20,-35
1245,6935.312556028366,4,-35
1245,6936.304124116898,7,-35
1245,6938.502789020538,20,-35
1246,6944.31081700325,4,-36
1246,6946.49082493782,7,-36
1246,6948.286801099777,20,-35
1247,6950.5214059352875,4,-35
1247,6952.31711101532,7,-35
1247,6954.506894111633,20,-35
1248,6955.50513792038,4,-34
1248,6957.314801931381,7,-35
1248,6958.330824136734,20,-35
1249,6960.530794143677,4,-36
1249,6962.318854093552,7,-35
1249,6964.534824132919,20,-34
1250,6965.538823127747,4,-34
1250,6968.51982998848,7,-33
1250,6970.304791927338,20,-42
1251,6971.3147740364075,4,-34
1251,6975.53084397316,7,-34
1251,6977.306965112686,20,-34
1252,6978.31081199646,4,-34
1252,6980.466731071472,7,-34
1252,6981.463019132614,20,-34
1253,6983.298798084259,4,-34
1253,6986.3085079193115,7,-34
1253,6987.306767940521,20,-34
1254,6989.494821071625,4,-34
1254,6990.47624206543,7,-34
1254,6991.466766119003,20,-35
1255,6993.262797117233,4,-35
1255,6994.246783018112,7,-34
1255,6997.238801956177,20,-34
1256,6999.455899000168,4,-34
1256,7002.453042984009,7,-33
1256,7003.4066479206085,20,-34
1257,7005.2158579826355,4,-33
1257,7006.606779098511,7,-34
1257,7007.614819049835,20,-36
1258,7009.4268391132355,4,-36
1258,7012.404631137848,7,-35
1258,7013.385735988617,20,-35
1259,7018.398153066635,4,-35
1259,7021.378749132156,7,-35
1259,7022.354777097702,20,-35
1260,7025.346045017242,4,-36
1260,7028.346904039383,7,-35
1260,7029.330765962601,20,-36
1261,7031.53089594841,4,-35
1261,7032.518764019012,7,-35
1261,7033.508188009262,20,0
1262,7034.502725124359,4,-41
1262,7035.498821020126,7,0
1262,7036.4900460243225,20,-41
1263,7037.5108160972595,4,-41
1263,7039.306811094284,7,-35
1263,7041.490808010101,20,-35
1264,7042.482856988907,4,-35
1264,7044.270900964737,7,-34
1264,7045.246814966202,20,-35
1265,7047.462819099426,4,-35
1265,7048.406801939011,7,-35
1265,7050.193763971329,20,-35
1266,7051.206821918488,4,-35
1266,7053.433653116226,7,-35
1266,7054.438812971115,20,-35
1267,7055.443372011185,4,-35
1267,7057.230911970139,7,-36
1267,7058.214765071869,20,-35
1268,7060.432204961777,4,-35
1268,7061.422800064087,7,-35
1268,7063.210871934891,20,-35
1269,7064.215246915817,4,-35
1269,7067.202830076218,7,-35
1269,7068.54679608345,20,-35
1270,7071.558589935303,4,-35
1270,7073.352677106857,7,-35
1270,7074.310759067535,20,-36
1271,7076.522997140884,4,-35
1271,7077.541151046753,7,-35
1271,7079.336394071579,20,-36
1272,7080.3457860946655,4,-35
1272,7082.538808107376,7,-35
1272,7084.338828086853,20,-35
1273,7087.334818124771,4,-35
1273,7089.545925140381,7,-35
1273,7092.490778923035,20,-34
1274,7093.454850912094,4,-35
1274,7095.230876922607,7,-35
1274,7100.23358297348,20,-35
1275,7101.234827041626,4,-41
1275,7106.214720010757,7,-36
1275,7109.6076600551605,20,-35
1276,7111.4067850112915,4,-35
1276,7112.39482998848,7,-35
1276,7114.190858125687,20,-35
1277,7115.57883810997,4,-35
1277,7118.562874078751,7,-35
1277,7119.538841962814,20,-36
1278,7121.335253953934,4,-36
1278,7122.326771020889,7,-36
1278,7124.518857002258,20,-36
1279,7125.504153013229,4,-35
1279,7127.294795036316,7,-34
1279,7128.290825128555,20,-36
1280,7130.499043941498,4,-36
1280,7134.314945936203,7,-36
1280,7135.311083078384,20,-34
1281,7137.5188319683075,4,-36
1281,7138.5452671051025,7,-35
1281,7140.342801094055,20,-36
1282,7141.32276391983,4,-35
1282,7143.506767988205,7,-36
1282,7144.502789020538,20,-35
1283,7145.498822927475,4,-36
1283,7147.302807092667,7,-36
1283,7148.274826049805,20,-35
1284,7151.306831121445,4,-36
1284,7153.508245944977,7,-36
1284,7154.495011091232,20,-36
1285,7156.298702955246,4,-36
1285,7157.282777070999,7,-36
1285,7159.4716601371765,20,-36
1286,7161.266762018204,4,-36
1286,7163.460875034332,7,-36
1286,7164.442762136459,20,-41
1287,7165.472010135651,4,-55
1287,7168.450571060181,7,-41
1287,7170.246807098389,20,-34
1288,7173.236733913422,4,-36
1288,7176.244704961777,7,-36
1288,7177.218770980835,20,-36
1289,7180.228698015213,4,-36
1289,7182.422815084457,7,-36
1289,7183.412548065186,20,-36
1290,7185.220662117004,4,-36
1290,7188.23082613945,7,-35
1290,7189.210823059082,20,-34
1291,7191.418770074844,4,-36
1291,7192.415656089783,7,-35
1291,7193.3947739601135,20,-35
1292,7195.598815917969,4,-35
1292,7196.186846971512,7,-35
1292,7198.378266096115,20,-35
1293,7199.354866027832,4,-35
1293,7201.538860082626,7,-35
1293,7202.53880405426,20,-35
1294,7204.345972061157,4,-35
1294,7209.332528114319,7,-36
1294,7211.514791965485,20,-36
1295,7212.5067801475525,4,-35
1295,7214.309062004089,7,-36
1295,7215.314810991287,20,-36
1296,7217.512323141098,4,-35
1296,7218.486763000488,7,-35
1296,7220.291548967361,20,-36
1297,7221.302828073502,4,-35
1297,7222.3052389621735,7,-36
1297,7224.518816947937,20,-35
1298,7231.526771068573,4,-41
1298,7233.286777973175,7,-34
1298,7234.282813072205,20,-33
1299,7236.486999034882,4,-34
1299,7237.473088026047,7,-34
1299,7238.458811044693,20,-33
1300,7240.246865034103,4,-33
1300,7241.2267689704895,7,-34
1300,7243.426774024963,20,-34
1301,7246.410821914673,4,-34
1301,7247.406821966171,7,-33
1301,7249.218840122223,20,-34
1302,7252.615136146545,4,-34
1302,7254.397783041,7,-34
1302,7256.182781934738,20,-34
1303,7257.58945608139,4,-34
1303,7259.374823093414,7,-33
1303,7260.343151092529,20,-33
1304,7262.550828933716,4,-34
1304,7265.522776126862,7,-34
1304,7266.518465042114,20,-34
1305,7268.311559915543,4,-34
1305,7272.502752065659,7,-33
1305,7276.28567814827,20,-34
1306,7278.491087913513,4,-34
1306,7281.486300945282,7,-33
1306,7282.48682308197,20,-34
1307,7284.290885925293,4,-34
1307,7286.474792003632,7,-35
1307,7288.278851032257,20,-34
1308,7289.264352083206,4,-35
1308,7290.275645017624,7,-38
1308,7295.258782148361,20,-34
1309,7299.446866035461,4,-35
1309,7301.227289915085,7,-34
1309,7302.226823091507,20,-34
1310,7304.4442501068115,4,-34
1310,7305.438839912415,7,-34
1310,7307.230771064758,20,-34
1311,7310.254795074463,4,-33
1311,7311.2508709430695,7,-34
1311,7313.442804098129,20,-34
1312,7315.234741926193,4,-34
1312,7318.6257910728455,7,-34
1312,7320.4108510017395,20,-34
1313,7321.409670114517,4,-34
1313,7323.218785047531,7,-35
1313,7324.198775053024,20,-35
1314,7326.422826051712,4,-35
1314,7329.402846097946,7,-35
1314,7330.392220020294,20,-35
1315,7331.416475057602,4,-34
1315,7333.598813056946,7,-36
1315,7334.186764955521,20,-35
1316,7336.402776002884,4,-36
1316,7337.398679971695,7,-35
1316,7339.1800010204315,20,-35
1317,7340.177319049835,4,-36
1317,7343.165003061295,7,-35
1317,7345.378875017166,20,-35
1318,7346.362851142883,4,-36
1318,7349.358123064041,7,-36
1318,7350.338833093643,20,-35
1319,7353.316705942154,4,-41
1319,7354.316180944443,7,-41
1319,7355.317429065704,20,-41
1320,7358.306766986847,4,-35
1320,7359.286828041077,7,-35
1320,7361.474822044373,20,-35
1321,7363.286998987198,4,-36
1321,7365.478855133057,7,-36
1321,7366.483636140823,20,-35
1322,7368.306929111481,4,-36
1322,7369.308227062225,7,-36
1322,7372.302242040634,20,-35
1323,7376.508556127548,4,-36
1323,7378.306900978088,7,-36
1323,7379.283280134201,20,-35
1324,7381.49569106102,4,-35
1324,7382.48290014267,7,-35
1324,7384.270514965057,20,-35
1325,7385.277653932571,4,-35
1325,7387.478821992874,7,-36
1325,7388.470826148987,20,-36
1326,7391.474378108978,4,-35
1326,7392.458771944046,7,-35
1326,7394.246773004532,20,-34
1327,7395.250051021576,4,-35
1327,7397.442816019058,7,-35
1327,7398.438805103302,20,-35
1328,7401.4468150138855,4,-35
1328,7404.44393992424,7,-36
1328,7406.234806060791,20,-36
1329,7407.267002105713,4,-35
1329,7408.266835927963,7,-35
1329,7410.466927051544,20,-36
1330,7413.470977067947,4,-35
1330,7416.46363902092,7,-35
1330,7417.45477104187,20,-41
1331,7418.474822044373,4,-41
1331,7422.269513130188,7,-36
1331,7424.450777053833,20,-35
1332,7426.234903097153,4,-35
1332,7427.243083000183,7,-35
1332,7429.440176963806,20,-35
1333,7430.434759140015,4,-35
1333,7432.223562002182,7,-36
1333,7433.222832918167,20,-35
1334,7436.21204996109,4,-35
1334,7438.415615081787,7,-35
1334,7439.406809091568,20,-35
1335,7440.402838945389,4,-35
1335,7443.390799999237,7,-35
1335,7445.179732084274,20,-36
1336,7446.186820983887,4,-35
1336,7448.374814033508,7,-35
1336,7449.350831031799,20,-36
1337,7451.545814990997,4,-35
1337,7452.138813018799,7,-35
1337,7453.526833057404,20,-35
1338,7456.515800952911,4,-35
1338,7458.315618991852,7,-33
1338,7459.312116146088,20,-34
1339,7461.519004106522,4,-34
1339,7464.510858058929,7,-34
1339,7465.487045049667,20,-34
1340,7467.301934957504,4,-34
1340,7468.2948360443115,7,-34
1340,7469.284148931503,20,-34
1341,7471.487024068832,4,-34
1341,7472.466830968857,7,-34
1341,7474.255072116852,20,-34
1342,7475.246825933456,4,-34
1342,7477.43070101738,7,-34
1342,7478.422800064087,20,-33
1343,7479.451103925705,4,-41
